Date Time, Water Level, I, L 
2018-03-25 00:00,245.656,0,0
2018-03-26 00:00,245.604,1,0
2018-03-27 00:00,245.577,0,0
2018-03-28 00:00,245.623,0,0
2018-03-29 00:00,245.636,0,0
2018-03-30 00:00,245.679,0,0
2018-03-31 00:00,245.686,0,0
2018-04-01 00:00,245.735,0,0
2018-04-02 00:00,245.722,0,0
2018-04-03 00:00,245.751,0,0
2018-04-04 00:00,245.801,0,0
2018-04-05 00:00,245.876,0,0
2018-04-06 00:00,245.820,0,0
2018-04-07 00:00,245.866,0,0
2018-04-08 00:00,245.873,0,0
2018-04-09 00:00,245.860,0,0
2018-04-10 00:00,245.853,0,0
2018-04-11 00:00,245.853,0,0
2018-04-12 00:00,245.853,0,0
2018-04-13 00:00,245.866,0,0
2018-04-14 00:00,246.024,0,0
2018-04-15 00:00,245.971,0,0
2018-04-16 00:00,246.033,0,0
2018-04-17 00:00,246.148,0,0
2018-04-18 00:00,246.198,0,0
2018-04-19 00:00,246.296,0,0
2018-04-20 00:00,246.319,0,0
2018-04-21 00:00,246.306,0,0
2018-04-22 00:00,246.325,0,0
2018-04-23 00:00,246.339,1,0
2018-04-24 00:00,246.342,0,0
2018-04-25 00:00,246.375,0,0
2018-04-26 00:00,246.421,0,0
2018-04-27 00:00,246.470,0,0
2018-04-28 00:00,246.486,0,0
2018-04-29 00:00,246.552,0,0
2018-04-30 00:00,246.565,0,0
2018-05-01 00:00,246.581,0,0
2018-05-02 00:00,246.572,0,0
2018-05-03 00:00,246.647,0,0
2018-05-04 00:00,246.673,0,0
2018-05-05 00:00,246.749,0,0
2018-05-06 00:00,246.778,0,0
2018-05-07 00:00,246.791,0,0
2018-05-08 00:00,246.804,0,0
2018-05-09 00:00,246.827,0,0
2018-05-10 00:00,246.844,0,0
2018-05-11 00:00,246.880,0,0
2018-05-12 00:00,246.909,0,0
2018-05-13 00:00,246.916,0,0
2018-05-14 00:00,246.890,0,0
2018-05-15 00:00,246.959,0,0
2018-05-16 00:00,246.978,0,0
2018-05-17 00:00,246.975,0,0
2018-05-18 00:00,246.969,0,0
2018-05-19 00:00,246.982,0,0
2018-05-20 00:00,246.995,0,0
2018-05-21 00:00,246.988,0,0
2018-05-22 00:00,247.008,0,0
2018-05-23 00:00,247.014,0,0
2018-05-24 00:00,246.991,0,0
2018-05-25 00:00,246.985,0,0
2018-05-26 00:00,246.982,0,0
2018-05-27 00:00,246.988,0,0
2018-05-28 00:00,246.955,0,0
2018-05-29 00:00,246.939,0,0
2018-05-30 00:00,246.916,0,0
2018-05-31 00:00,246.864,0,0
2018-06-01 00:00,246.883,0,0
2018-06-02 00:00,246.896,0,0
2018-06-03 00:00,246.880,0,0
2018-06-04 00:00,246.923,0,0
2018-06-05 00:00,246.962,0,0
2018-06-06 00:00,246.988,0,0
2018-06-07 00:00,246.929,0,0
2018-06-08 00:00,246.896,0,0
2018-06-09 00:00,246.877,0,0
2018-06-10 00:00,246.850,0,0
2018-06-11 00:00,246.791,0,0
2018-06-12 00:00,246.749,0,0
2018-06-13 00:00,246.745,0,0
2018-06-14 00:00,246.824,0,0
2018-06-15 00:00,246.791,0,0
2018-06-16 00:00,246.722,0,0
2018-06-17 00:00,246.713,0,0
2018-06-18 00:00,246.716,0,0
2018-06-19 00:00,246.732,0,0
2018-06-20 00:00,246.706,0,0
2018-06-21 00:00,246.693,0,0
2018-06-22 00:00,246.631,0,0
2018-06-23 00:00,246.604,0,0
2018-06-24 00:00,246.621,0,0
2018-06-25 00:00,246.621,0,0
2018-06-26 00:00,246.594,0,0
2018-06-27 00:00,246.581,0,0
2018-06-28 00:00,246.601,0,0
2018-06-29 00:00,246.565,0,0
2018-06-30 00:00,246.532,0,0
2018-07-01 00:00,246.585,0,0
2018-07-02 00:00,246.575,0,0
2018-07-03 00:00,246.568,0,0
2018-07-04 00:00,246.512,0,0
2018-07-05 00:00,246.476,0,0
2018-07-06 00:00,246.529,0,0
2018-07-07 00:00,246.493,0,0
2018-07-08 00:00,246.424,0,0
2018-07-09 00:00,246.385,0,0
2018-07-10 00:00,246.434,0,0
2018-07-11 00:00,246.411,0,0
2018-07-12 00:00,246.355,0,0
2018-07-13 00:00,246.312,0,0
2018-07-14 00:00,246.276,0,0
2018-07-15 00:00,246.260,0,0
2018-07-16 00:00,246.247,0,0
2018-07-17 00:00,246.253,0,0
2018-07-18 00:00,246.227,0,0
2018-07-19 00:00,246.148,0,0
2018-07-20 00:00,246.079,0,0
2018-07-21 00:00,245.974,0,0
2018-07-22 00:00,246.010,0,0
2018-07-23 00:00,245.988,0,0
2018-07-24 00:00,245.988,0,0
2018-07-25 00:00,246.047,0,0
2018-07-26 00:00,246.138,0,0
2018-07-27 00:00,246.135,0,0
2018-07-28 00:00,246.132,0,0
2018-07-29 00:00,246.102,0,0
2018-07-30 00:00,246.040,0,0
2018-07-31 00:00,245.988,0,0
2018-08-01 00:00,245.912,0,0
2018-08-02 00:00,245.928,0,0
2018-08-03 00:00,245.965,0,0
2018-08-04 00:00,245.925,0,0
2018-08-05 00:00,245.883,0,0
2018-08-06 00:00,245.837,0,0
2018-08-07 00:00,245.906,0,0
2018-08-08 00:00,245.912,0,0
2018-08-09 00:00,245.912,0,0
2018-08-10 00:00,245.886,0,0
2018-08-11 00:00,245.814,0,0
2018-08-12 00:00,245.764,0,0
2018-08-13 00:00,245.741,0,0
2018-08-14 00:00,245.738,0,0
2018-08-15 00:00,245.778,0,0
2018-08-16 00:00,245.804,0,0
2018-08-17 00:00,245.764,0,0
2018-08-18 00:00,245.817,0,0
2018-08-19 00:00,245.732,0,0
2018-08-20 00:00,245.646,0,0
2018-08-21 00:00,245.581,0,0
2018-08-22 00:00,245.643,0,0
2018-08-23 00:00,245.735,0,0
2018-08-24 00:00,245.728,0,0
2018-08-25 00:00,245.663,0,0
2018-08-26 00:00,245.633,0,0
2018-08-27 00:00,245.630,0,0
2018-08-28 00:00,245.604,0,0
2018-08-29 00:00,245.623,0,0
2018-08-30 00:00,245.650,0,0
2018-08-31 00:00,245.531,0,0
2018-09-01 00:00,245.433,0,0
2018-09-02 00:00,245.400,0,0
2018-09-03 00:00,245.423,0,0
2018-09-04 00:00,245.456,0,0
2018-09-05 00:00,245.407,0,0
2018-09-06 00:00,245.433,0,0
2018-09-07 00:00,245.381,0,0
2018-09-08 00:00,245.322,0,0
2018-09-09 00:00,245.154,0,0
2018-09-10 00:00,245.098,0,0
2018-09-11 00:00,245.135,0,0
2018-09-12 00:00,245.236,0,0
2018-09-13 00:00,245.256,0,0
2018-09-14 00:00,245.233,0,0
2018-09-15 00:00,245.223,0,0
2018-09-16 00:00,245.203,0,0
2018-09-17 00:00,245.154,0,0
2018-09-18 00:00,245.161,0,0
2018-09-19 00:00,245.161,0,0
2018-09-20 00:00,245.033,0,0
2018-09-21 00:00,244.944,0,0
2018-09-22 00:00,245.095,0,0
2018-09-23 00:00,245.072,0,0
2018-09-24 00:00,244.928,0,0
2018-09-25 00:00,244.833,0,0
2018-09-26 00:00,244.892,0,0
2018-09-27 00:00,244.954,0,0
2018-09-28 00:00,244.990,0,0
2018-09-29 00:00,245.003,0,0
2018-09-30 00:00,245.036,0,0
2018-10-01 00:00,244.931,0,0
2018-10-02 00:00,244.882,0,0
2018-10-03 00:00,244.875,0,0
2018-10-04 00:00,244.885,0,0
2018-10-05 00:00,244.888,0,0
2018-10-06 00:00,244.902,0,0
2018-10-07 00:00,244.928,0,0
2018-10-08 00:00,244.862,0,0
2018-10-09 00:00,244.895,0,0
2018-10-10 00:00,244.918,0,0
2018-10-11 00:00,245.010,0,0
2018-10-12 00:00,245.030,1,0
2018-10-13 00:00,244.997,0,0
2018-10-14 00:00,244.951,0,0
2018-10-15 00:00,244.915,0,0
2018-10-16 00:00,244.918,0,0
2018-10-17 00:00,244.944,0,0
2018-10-18 00:00,244.882,0,0
2018-10-19 00:00,244.826,0,0
2018-10-20 00:00,244.823,0,0
2018-10-21 00:00,244.826,0,0
2018-10-22 00:00,244.721,0,0
2018-10-23 00:00,244.738,0,0
2018-10-24 00:00,244.770,0,0
2018-10-25 00:00,244.718,0,0
2018-10-26 00:00,244.639,0,0
2018-10-27 00:00,244.626,0,0
2018-10-28 00:00,244.577,0,0
2018-10-29 00:00,244.600,0,0
2018-10-30 00:00,244.606,0,0
2018-10-31 00:00,244.600,0,0
2018-11-01 00:00,244.672,0,0
2018-11-02 00:00,244.751,0,0
2018-11-03 00:00,244.757,0,0
2018-11-04 00:00,244.751,0,0
2018-11-05 00:00,244.708,0,0
2018-11-06 00:00,244.724,0,0
2018-11-07 00:00,244.764,0,0
2018-11-08 00:00,244.774,0,0
2018-11-09 00:00,244.774,0,0
2018-11-10 00:00,244.777,0,0
2018-11-11 00:00,244.813,0,0
2018-11-12 00:00,244.803,0,0
2018-11-13 00:00,244.829,0,0
2018-11-14 00:00,244.852,0,0
2018-11-15 00:00,244.731,0,0
2018-11-16 00:00,244.803,0,0
2018-11-17 00:00,244.833,0,0
2018-11-18 00:00,244.839,0,0
2018-11-19 00:00,244.813,0,0
2018-11-20 00:00,244.843,0,0
2018-11-21 00:00,244.862,0,0
2018-11-22 00:00,244.833,0,0
2018-11-23 00:00,244.741,0,0
2018-11-24 00:00,244.721,0,0
2018-11-25 00:00,244.738,0,0
2018-11-26 00:00,244.787,0,0
2018-11-27 00:00,244.908,0,0
2018-11-28 00:00,245.043,0,0
2018-11-29 00:00,245.003,0,0
2018-11-30 00:00,244.974,0,0
2018-12-01 00:00,244.961,0,0
2018-12-02 00:00,244.951,0,0
2018-12-03 00:00,245.056,0,0
2018-12-04 00:00,245.089,0,0
2018-12-05 00:00,245.072,0,0
2018-12-06 00:00,245.066,0,0
2018-12-07 00:00,245.121,0,0
2018-12-08 00:00,245.112,0,0
2018-12-09 00:00,245.072,0,0
2018-12-10 00:00,245.085,0,0
2018-12-11 00:00,245.046,0,0
2018-12-12 00:00,245.079,0,0
2018-12-13 00:00,245.062,0,0
2018-12-14 00:00,245.046,0,0
2018-12-15 00:00,245.066,0,0
2018-12-16 00:00,245.059,0,0
2018-12-17 00:00,245.075,0,0
2018-12-18 00:00,245.105,0,0
2018-12-19 00:00,245.033,0,0
2018-12-20 00:00,245.026,0,0
2018-12-21 00:00,245.128,0,0
2018-12-22 00:00,245.203,0,0
2018-12-23 00:00,245.203,0,0
2018-12-24 00:00,245.207,0,0
2018-12-25 00:00,245.249,0,0
2018-12-26 00:00,245.230,0,0
2018-12-27 00:00,245.233,0,0
2018-12-28 00:00,245.171,0,0
2018-12-29 00:00,245.259,0,0
2018-12-30 00:00,245.253,0,0
2018-12-31 00:00,245.262,0,0
2019-01-01 00:00,245.341,0,0
2019-01-02 00:00,245.328,0,0
2019-01-03 00:00,245.381,0,0
2019-01-04 00:00,245.358,0,0
2019-01-05 00:00,245.364,0,0
2019-01-06 00:00,245.430,0,0
2019-01-07 00:00,245.322,0,0
2019-01-08 00:00,245.328,0,0
2019-01-09 00:00,245.427,0,0
2019-01-10 00:00,245.482,0,0
2019-01-11 00:00,245.433,0,0
2019-01-12 00:00,245.374,0,0
2019-01-13 00:00,245.377,0,0
2019-01-14 00:00,245.374,0,0
2019-01-15 00:00,245.361,0,0
2019-01-16 00:00,245.410,0,0
2019-01-17 00:00,245.446,0,0
2019-01-18 00:00,245.469,0,0
2019-01-19 00:00,245.574,0,0
2019-01-20 00:00,245.650,0,0
2019-01-21 00:00,245.640,0,0
2019-01-22 00:00,245.571,0,0
2019-01-23 00:00,245.525,0,0
2019-01-24 00:00,245.659,0,0
2019-01-25 00:00,245.663,0,0
2019-01-26 00:00,245.689,0,0
2019-01-27 00:00,245.699,0,0
2019-01-28 00:00,245.728,0,0
2019-01-29 00:00,245.738,0,0
2019-01-30 00:00,245.696,0,0
2019-01-31 00:00,245.696,0,0
2019-02-01 00:00,245.741,0,0
2019-02-02 00:00,245.761,0,0
2019-02-03 00:00,245.774,0,0
2019-02-04 00:00,245.745,0,0
2019-02-05 00:00,245.797,0,0
2019-02-06 00:00,245.827,0,0
2019-02-07 00:00,245.869,0,0
2019-02-08 00:00,245.840,0,0
2019-02-09 00:00,245.932,0,0
2019-02-10 00:00,245.948,0,0
2019-02-11 00:00,245.948,0,0
2019-02-12 00:00,245.883,0,0
2019-02-13 00:00,245.958,0,0
2019-02-14 00:00,246.024,0,0
2019-02-15 00:00,246.024,0,0
2019-02-16 00:00,246.083,0,0
2019-02-17 00:00,246.076,0,0
2019-02-18 00:00,246.073,0,0
2019-02-19 00:00,246.020,0,0
2019-02-20 00:00,246.024,0,0
2019-02-21 00:00,245.997,0,0
2019-02-22 00:00,246.030,0,0
2019-02-23 00:00,245.991,0,0
2019-02-24 00:00,245.961,0,0
2019-02-25 00:00,246.050,0,0
2019-02-26 00:00,246.106,0,0
2019-02-27 00:00,246.050,0,0
2019-02-28 00:00,246.030,0,0
2019-03-01 00:00,246.014,0,0
2019-03-02 00:00,246.010,0,0
2019-03-03 00:00,245.997,0,0
2019-03-04 00:00,245.981,0,0
2019-03-05 00:00,245.935,0,0
2019-03-06 00:00,245.961,0,0
2019-03-07 00:00,245.955,0,0
2019-03-08 00:00,245.906,0,0
2019-03-09 00:00,245.879,0,0
2019-03-10 00:00,245.801,0,0
2019-03-11 00:00,245.902,0,0
2019-03-12 00:00,245.938,0,0
2019-03-13 00:00,245.906,0,0
2019-03-14 00:00,245.869,0,0
2019-03-15 00:00,245.879,0,0
2019-03-16 00:00,245.988,0,0
2019-03-17 00:00,245.978,0,0
2019-03-18 00:00,245.958,0,0
2019-03-19 00:00,245.965,0,0
2019-03-20 00:00,245.961,0,0
2019-03-21 00:00,245.965,0,0
2019-03-22 00:00,246.010,0,0
2019-03-23 00:00,246.020,0,0
2019-03-24 00:00,245.981,0,0
2019-03-25 00:00,245.994,0,0
2019-03-26 00:00,245.981,0,0
2019-03-27 00:00,245.961,0,0
2019-03-28 00:00,245.928,0,0
2019-03-29 00:00,245.955,0,0
2019-03-30 00:00,246.007,0,0
2019-03-31 00:00,246.106,0,0
2019-04-01 00:00,246.148,0,0
2019-04-02 00:00,246.129,0,0
2019-04-03 00:00,246.184,0,0
2019-04-04 00:00,246.181,0,0
2019-04-05 00:00,246.161,0,0
2019-04-06 00:00,246.194,0,0
2019-04-07 00:00,246.201,0,0
2019-04-08 00:00,246.230,0,0
2019-04-09 00:00,246.263,0,0
2019-04-10 00:00,246.266,0,0
2019-04-11 00:00,246.217,0,0
2019-04-12 00:00,246.250,0,0
2019-04-13 00:00,246.260,0,0
2019-04-14 00:00,246.266,0,0
2019-04-15 00:00,246.421,0,0
2019-04-16 00:00,246.401,0,0
2019-04-17 00:00,246.437,0,0
2019-04-18 00:00,246.427,0,0
2019-04-19 00:00,246.516,0,0
2019-04-20 00:00,246.608,0,0
2019-04-21 00:00,246.706,0,0
2019-04-22 00:00,246.759,0,0
2019-04-23 00:00,246.821,0,0
2019-04-24 00:00,246.932,0,0
2019-04-25 00:00,246.998,0,0
2019-04-26 00:00,247.073,0,0
2019-04-27 00:00,247.192,0,0
2019-04-28 00:00,247.267,0,0
2019-04-29 00:00,247.323,0,0
2019-04-30 00:00,247.343,0,0
2019-05-01 00:00,247.431,0,0
2019-05-02 00:00,247.533,0,0
2019-05-03 00:00,247.595,0,0
2019-05-04 00:00,247.667,0,0
2019-05-05 00:00,247.713,0,0
2019-05-06 00:00,247.756,0,0
2019-05-07 00:00,247.861,0,0
2019-05-08 00:00,247.864,0,0
2019-05-09 00:00,247.897,0,0
2019-05-10 00:00,247.999,1,0
2019-05-11 00:00,248.087,0,0
2019-05-12 00:00,248.140,0,0
2019-05-13 00:00,248.228,0,0
2019-05-14 00:00,248.330,0,0
2019-05-15 00:00,248.373,0,0
2019-05-16 00:00,248.428,0,0
2019-05-17 00:00,248.471,0,0
2019-05-18 00:00,248.553,0,0
2019-05-19 00:00,248.547,0,0
2019-05-20 00:00,248.602,0,0
2019-05-21 00:00,248.658,0,0
2019-05-22 00:00,248.714,0,0
2019-05-23 00:00,248.691,0,0
2019-05-24 00:00,248.766,0,0
2019-05-25 00:00,248.760,0,0
2019-05-26 00:00,248.855,0,0
2019-05-27 00:00,248.888,0,0
2019-05-28 00:00,248.907,0,0
2019-05-29 00:00,248.911,0,0
2019-05-30 00:00,248.911,0,0
2019-05-31 00:00,248.930,0,0
2019-06-01 00:00,248.973,0,0
2019-06-02 00:00,248.970,0,0
2019-06-03 00:00,249.009,0,0
2019-06-04 00:00,249.029,0,0
2019-06-05 00:00,249.042,0,0
2019-06-06 00:00,249.062,0,0
2019-06-07 00:00,249.042,0,0
2019-06-08 00:00,249.032,0,0
2019-06-09 00:00,249.003,0,0
2019-06-10 00:00,248.999,0,0
2019-06-11 00:00,249.042,0,0
2019-06-12 00:00,249.045,1,0
2019-06-13 00:00,249.032,0,0
2019-06-14 00:00,249.039,0,0
2019-06-15 00:00,249.072,0,0
2019-06-16 00:00,249.068,0,0
2019-06-17 00:00,249.042,0,0
2019-06-18 00:00,249.006,0,0
2019-06-19 00:00,248.990,0,0
2019-06-20 00:00,249.006,0,0
2019-06-21 00:00,249.039,0,0
2019-06-22 00:00,249.052,0,0
2019-06-23 00:00,249.039,0,0
2019-06-24 00:00,249.029,0,0
2019-06-25 00:00,249.029,0,0
2019-06-26 00:00,249.042,0,0
2019-06-27 00:00,249.042,0,0
2019-06-28 00:00,249.032,0,0
2019-06-29 00:00,249.012,0,0
2019-06-30 00:00,249.016,0,0
2019-07-01 00:00,248.983,0,0
2019-07-02 00:00,248.970,0,0
2019-07-03 00:00,248.934,0,0
2019-07-04 00:00,248.917,0,0
2019-07-05 00:00,248.855,0,0
2019-07-06 00:00,248.839,0,0
2019-07-07 00:00,248.825,0,0
2019-07-08 00:00,248.789,0,0
2019-07-09 00:00,248.743,0,0
2019-07-10 00:00,248.730,0,0
2019-07-11 00:00,248.707,1,0
2019-07-12 00:00,248.737,0,0
2019-07-13 00:00,248.743,0,0
2019-07-14 00:00,248.734,0,0
2019-07-15 00:00,248.671,0,0
2019-07-16 00:00,248.619,0,0
2019-07-17 00:00,248.707,0,0
2019-07-18 00:00,248.714,0,0
2019-07-19 00:00,248.668,0,0
2019-07-20 00:00,248.665,0,0
2019-07-21 00:00,248.701,0,0
2019-07-22 00:00,248.688,0,0
2019-07-23 00:00,248.638,0,0
2019-07-24 00:00,248.579,0,0
2019-07-25 00:00,248.553,0,0
2019-07-26 00:00,248.510,0,0
2019-07-27 00:00,248.471,0,0
2019-07-28 00:00,248.425,0,0
2019-07-29 00:00,248.468,0,0
2019-07-30 00:00,248.465,0,0
2019-07-31 00:00,248.438,0,0
2019-08-01 00:00,248.363,0,0
2019-08-02 00:00,248.268,0,0
2019-08-03 00:00,248.215,0,0
2019-08-04 00:00,248.173,0,0
2019-08-05 00:00,248.097,0,0
2019-08-06 00:00,248.045,0,0
2019-08-07 00:00,248.084,0,0
2019-08-08 00:00,248.107,0,0
2019-08-09 00:00,248.179,0,0
2019-08-10 00:00,248.159,0,0
2019-08-11 00:00,248.041,0,0
2019-08-12 00:00,247.963,0,0
2019-08-13 00:00,247.927,0,0
2019-08-14 00:00,247.861,0,0
2019-08-15 00:00,247.785,0,0
2019-08-16 00:00,247.717,0,0
2019-08-17 00:00,247.661,0,0
2019-08-18 00:00,247.664,0,0
2019-08-19 00:00,247.657,0,0
2019-08-20 00:00,247.638,0,0
2019-08-21 00:00,247.631,0,0
2019-08-22 00:00,247.661,0,0
2019-08-23 00:00,247.661,0,0
2019-08-24 00:00,247.543,0,0
2019-08-25 00:00,247.461,0,0
2019-08-26 00:00,247.365,0,0
2019-08-27 00:00,247.293,0,0
2019-08-28 00:00,247.300,0,0
2019-08-29 00:00,247.277,0,0
2019-08-30 00:00,247.346,0,0
2019-08-31 00:00,247.336,0,0
2019-09-01 00:00,247.244,0,0
2019-09-02 00:00,247.228,0,0
2019-09-03 00:00,247.178,0,0
2019-09-04 00:00,247.188,0,0
2019-09-05 00:00,247.218,0,0
2019-09-06 00:00,247.172,0,0
2019-09-07 00:00,247.096,0,0
2019-09-08 00:00,247.096,0,0
2019-09-09 00:00,247.001,0,0
2019-09-10 00:00,246.909,0,0
2019-09-11 00:00,246.952,0,0
2019-09-12 00:00,246.919,0,0
2019-09-13 00:00,246.781,0,0
2019-09-14 00:00,246.765,0,0
2019-09-15 00:00,246.781,0,0
2019-09-16 00:00,246.818,0,0
2019-09-17 00:00,246.781,0,0
2019-09-18 00:00,246.745,0,0
2019-09-19 00:00,246.726,0,0
2019-09-20 00:00,246.686,0,0
2019-09-21 00:00,246.647,0,0
2019-09-22 00:00,246.614,0,0
2019-09-23 00:00,246.634,0,0
2019-09-24 00:00,246.683,0,0
2019-09-25 00:00,246.608,0,0
2019-09-26 00:00,246.604,0,0
2019-09-27 00:00,246.568,0,0
2019-09-28 00:00,246.542,0,0
2019-09-29 00:00,246.506,0,0
2019-09-30 00:00,246.401,0,0
2019-10-01 00:00,246.342,0,0
2019-10-02 00:00,246.463,0,0
2019-10-03 00:00,246.378,0,0
2019-10-04 00:00,246.362,0,0
2019-10-05 00:00,246.257,0,0
2019-10-06 00:00,246.207,0,0
2019-10-07 00:00,246.260,0,0
2019-10-08 00:00,246.329,0,0
2019-10-09 00:00,246.276,0,0
2019-10-10 00:00,246.188,0,0
2019-10-11 00:00,246.122,0,0
2019-10-12 00:00,246.099,0,0
2019-10-13 00:00,246.076,0,0
2019-10-14 00:00,246.115,0,0
2019-10-15 00:00,246.122,0,0
2019-10-16 00:00,246.076,0,0
2019-10-17 00:00,246.237,0,0
2019-10-18 00:00,246.184,0,0
2019-10-19 00:00,246.093,0,0
2019-10-20 00:00,246.047,0,0
2019-10-21 00:00,245.997,0,0
2019-10-22 00:00,246.033,0,0
2019-10-23 00:00,246.014,0,0
2019-10-24 00:00,246.033,0,0
2019-10-25 00:00,246.053,0,0
2019-10-26 00:00,246.040,0,0
2019-10-27 00:00,246.106,0,0
2019-10-28 00:00,246.145,0,0
2019-10-29 00:00,246.132,0,0
2019-10-30 00:00,246.132,0,0
2019-10-31 00:00,246.115,0,0
2019-11-01 00:00,246.286,0,0
2019-11-02 00:00,246.263,0,0
2019-11-03 00:00,246.276,0,0
2019-11-04 00:00,246.220,0,0
2019-11-05 00:00,246.273,0,0
2019-11-06 00:00,246.270,0,0
2019-11-07 00:00,246.316,0,0
2019-11-08 00:00,246.316,0,0
2019-11-09 00:00,246.220,0,0
2019-11-10 00:00,246.214,0,0
2019-11-11 00:00,246.335,0,0
2019-11-12 00:00,246.312,0,0
2019-11-13 00:00,246.260,0,0
2019-11-14 00:00,246.171,0,0
2019-11-15 00:00,246.201,0,0
2019-11-16 00:00,246.188,0,0
2019-11-17 00:00,246.115,0,0
2019-11-18 00:00,246.125,0,0
2019-11-19 00:00,246.106,0,0
2019-11-20 00:00,246.102,0,0
2019-11-21 00:00,246.056,0,0
2019-11-22 00:00,246.112,0,0
2019-11-23 00:00,246.083,0,0
2019-11-24 00:00,246.083,0,0
2019-11-25 00:00,246.047,0,0
2019-11-26 00:00,246.020,0,0
2019-11-27 00:00,245.997,0,0
2019-11-28 00:00,246.106,0,0
2019-11-29 00:00,246.076,0,0
2019-11-30 00:00,246.037,0,0
2019-12-01 00:00,245.945,0,0
2019-12-02 00:00,246.063,0,0
2019-12-03 00:00,246.010,0,0
2019-12-04 00:00,245.981,0,0
2019-12-05 00:00,246.030,0,0
2019-12-06 00:00,246.053,0,0
2019-12-07 00:00,246.033,0,0
2019-12-08 00:00,245.912,0,0
2019-12-09 00:00,245.912,0,0
2019-12-10 00:00,245.997,0,0
2019-12-11 00:00,245.974,0,0
2019-12-12 00:00,245.974,0,0
2019-12-13 00:00,245.951,0,0
2019-12-14 00:00,246.014,0,0
2019-12-15 00:00,246.119,0,0
2019-12-16 00:00,246.089,0,0
2019-12-17 00:00,246.099,0,0
2019-12-18 00:00,246.125,0,0
2019-12-19 00:00,246.115,0,0
2019-12-20 00:00,246.086,0,0
2019-12-21 00:00,246.056,0,0
2019-12-22 00:00,246.027,0,0
2019-12-23 00:00,246.060,0,0
2019-12-24 00:00,246.066,0,0
2019-12-25 00:00,246.027,0,0
2019-12-26 00:00,246.030,0,0
2019-12-27 00:00,246.007,0,0
2019-12-28 00:00,246.010,0,0
2019-12-29 00:00,246.001,0,0
2019-12-30 00:00,246.053,0,0
2019-12-31 00:00,246.066,0,0
2020-01-01 00:00,246.066,0,0
2020-01-02 00:00,246.086,0,0
2020-01-03 00:00,246.119,0,0
2020-01-04 00:00,246.099,0,0
2020-01-05 00:00,246.122,0,0
